Array Size,Gops/s
4100096, 58.58734221529987
4116480, 58.68170443631232
4132864, 57.33177887997281
4149248, 59.188373201589584
4165632, 59.42943557735177
4182016, 58.835556392881486
4198400, 57.02272802430118
4214784, 59.4071009050173
4231168, 59.259767337633235
4247552, 57.48520763678773
4263936, 58.7542089882013
4280320, 58.02400708212459
4296704, 59.368702330432114
4313088, 58.86281071766793
4329472, 58.439149321755586
4345856, 58.363440916721416
4362240, 58.13529505837197
4378624, 58.890250955219315
4395008, 58.38634188404757
4411392, 58.474481972442156
4427776, 58.41452689311417
4444160, 59.547211915834914
4460544, 59.294240483383696
4476928, 58.36013524002973
4493312, 59.3176501650165
4509696, 58.19105925189947
4526080, 59.663698074859326
4542464, 55.98163041803796
4558848, 58.95363371403834
4575232, 59.021652153881604
4591616, 57.06824650440188
4608000, 59.024384888176456
4624384, 58.40009862437045
4640768, 58.90666434560595
4657152, 58.775637365846976
4673536, 58.5266032844798
4689920, 59.11663865546219
4706304, 59.150076456946216
4722688, 58.17370264418861
4739072, 57.86496809361146
4755456, 59.12788646734467
4771840, 58.05896248367342
4788224, 57.9775874072953
4804608, 58.18329779079188
4820992, 57.472573520251636
4837376, 57.7798587686692
4853760, 58.41601019622805
4870144, 58.30762047291231
4886528, 58.19172614021905
4902912, 57.21992311408946
4919296, 58.48183445251326
4935680, 58.64900111399927
4952064, 57.73039252545636
4968448, 58.518317420291005
4984832, 58.02499989814728
5001216, 57.92911931350566
5017600, 58.175072463768124
5033984, 58.23028939290441
5050368, 57.62750063809024
5066752, 57.26989490516717
5083136, 57.92747578347579
5099520, 58.19125283326187
5115904, 58.216504249050864
5132288, 57.7486993532447
5148672, 58.190062012045516
5165056, 57.56061086844697
5181440, 57.83648725418834
5197824, 57.862184649438625
5214208, 56.35647664621064
5230592, 58.19426028399941
5246976, 58.16934555467191
5263360, 57.12278442317676
5279744, 57.61609836922288
5296128, 56.156490728288404
5312512, 57.63447320251668
5328896, 58.05129471402271
5345280, 57.25667929845943
5361664, 56.61652973527903
5378048, 57.59194705138693
5394432, 57.554830438099366
5410816, 56.99625524713087
5427200, 56.7316643427631
5443584, 56.727242411821514
5459968, 56.751508012126465
5476352, 57.00683392639347
5492736, 56.03511190104828
5509120, 57.823083714003495
5525504, 56.939500214684415
5541888, 56.811552075176195
5558272, 57.096896098112474
5574656, 56.793327847916935
5591040, 56.7406492052832
5607424, 56.86163992080928
5623808, 57.08171415777297
5640192, 56.8393489424791
5656576, 56.34343543242312
5672960, 56.52454888648064
5689344, 56.809896035242296
5705728, 57.09506349790302
5722112, 56.6807193533651
5738496, 56.02014451449595
5754880, 55.89921418927452
5771264, 55.67133585347614
5787648, 56.77438892094634
5804032, 56.4505722663234
5820416, 56.142858439778124
5836800, 56.84515182103897
5853184, 54.626315506312785
5869568, 54.86207926034383
5885952, 54.92602691149977
5902336, 55.58000500257486
5918720, 55.184849788058806
5935104, 55.09281317098953
5951488, 56.39967898126898
5967872, 56.3394458333063
5984256, 53.836432949114425
6000640, 54.96113917710198
6017024, 56.32572747143706
6033408, 56.24054186003969
6049792, 55.45631690937278
6066176, 56.85236713979785
6082560, 56.28742625795258
6098944, 56.14141802336486
6115328, 55.93154583779922
6131712, 55.81949301967531
6148096, 56.348008592295585
6164480, 55.729339587780544
6180864, 56.721436191568685
6197248, 56.32261743822779
6213632, 55.97211137434355
6230016, 56.2331322191665
6246400, 55.631728360701366
6262784, 56.0066248025884
6279168, 55.15031036406956
6295552, 55.936993545819
6311936, 55.45298484515705
6328320, 55.23167386798831
6344704, 54.4272165363517
6361088, 56.10388144231696
6377472, 52.82644025678195
6393856, 55.80365236759208
6410240, 56.09214284380892
6426624, 55.7261998699328
6443008, 55.981533560205634
6459392, 54.41015302541065
6475776, 55.742905789853346
6492160, 55.88393780956201
6508544, 55.78885893261438
6524928, 56.342473915233505
6541312, 55.9113256702885
6557696, 54.7450344836798
6574080, 52.86874171674152
6590464, 56.014909059384095
6606848, 55.53656318245474
6623232, 55.61718667339196
6639616, 56.09757938463705
6656000, 55.183086914467324
6672384, 55.11383507274988
6688768, 54.273854669274805
6705152, 54.68810253422664
6721536, 53.81715613188367
6737920, 55.27198920468961
6754304, 55.291669785195715
6770688, 55.30449211445549
6787072, 53.704567535809545
6803456, 54.35130770609054
6819840, 55.48880753800707
6836224, 54.54952180108293
6852608, 55.098972126165954
6868992, 54.87486033902097
6885376, 55.13420404661472
6901760, 54.30257253249035
6918144, 55.01378042317674
6934528, 55.04632790657193
6950912, 54.59853349514372
6967296, 55.190406110757486
6983680, 55.26287468743077
7000064, 54.88324592229611
7016448, 54.13007051272161
7032832, 54.34754179438053
7049216, 55.05537892857124
7065600, 54.6422345124433
7081984, 55.09865798553899
7098368, 53.112102456171115
7114752, 55.24614148186398
7131136, 55.06161539450034
7147520, 54.60129866314089
7163904, 53.9979822671432
7180288, 52.1947264975187
7196672, 54.64628554673308
7213056, 54.15129026203711
7229440, 53.884014546772185
7245824, 52.64903905540418
7262208, 53.13812725633292
7278592, 54.324337234296635
7294976, 53.19823679814391
7311360, 52.86176852376085
7327744, 53.67932492780165
7344128, 54.42290337070454
7360512, 53.839727669151785
7376896, 53.692716407916095
7393280, 52.822435535975536
7409664, 53.77312773608943
7426048, 54.95428039264351
7442432, 54.29002791611139
7458816, 53.75723243243244
7475200, 54.047608453837604
7491584, 54.23393679521092
7507968, 53.81560341562151
7524352, 53.15757136064126
7540736, 53.03554094813011
7557120, 54.605744459112074
7573504, 53.78859134284702
7589888, 53.35476712168766
7606272, 51.66561870550585
7622656, 53.55737224699365
7639040, 53.65917602389139
7655424, 54.92301986754967
7671808, 53.57215012136972
7688192, 54.359369637636824
7704576, 53.10067456385957
7720960, 52.7027986348123
7737344, 53.387840437001366
7753728, 52.111305516662
7770112, 52.57846986677945
7786496, 53.22835087047693
7802880, 53.57176940144202
7819264, 52.01523573423834
7835648, 53.10554546157961
7852032, 53.76440849919717
7868416, 53.36780669775329
7884800, 54.04147625730153
7901184, 52.640460679359926
7917568, 53.662025335758955
7933952, 52.433001136694074
7950336, 51.81599906148572
7966720, 52.28721679086621
7983104, 51.82431593183663
7999488, 51.86404052137503
8015872, 53.386027569235274
8032256, 53.87762548910005
8048640, 51.620262933702186
8065024, 52.86734749061113
8081408, 53.167157894736846
8097792, 52.79375429541597
8114176, 52.82643738525441
8130560, 53.6056432591261
8146944, 53.145472079463254
8163328, 52.29642418428256
8179712, 52.13350386022461
8196096, 53.61428389202696
8212480, 52.984909882422144
8228864, 52.86326994504159
8245248, 52.60593364748492
8261632, 53.29248526575398
8278016, 53.262174256665546
8294400, 52.123912435547375
8310784, 52.925547169450844
8327168, 51.12395636307079
8343552, 51.949202697899146
8359936, 52.43329528336205
8376320, 51.80988025298919
8392704, 49.609812796594376
8409088, 50.373262189925235
8425472, 51.66358978704143
8441856, 50.40483050461057
8458240, 50.4319479639542
8474624, 51.44639293598234
8491008, 52.353666759900705
8507392, 44.32858016477799
8523776, 51.653328984887686
8540160, 51.57973570410456
8556544, 51.26352447275172
8572928, 52.047929335689695
8589312, 52.68291312059605
8605696, 51.47621888253083
8622080, 44.98566848694037
8638464, 50.05278178395308
8654848, 49.22083250612137
8671232, 48.915670534611245
8687616, 45.665126716197385
8704000, 52.04185351270553
8720384, 46.97946599942308
8736768, 51.22041132190512
8753152, 49.285135069422225
8769536, 50.88146423155536
8785920, 47.933103533787985
8802304, 48.2218100757203
8818688, 50.05878628344135
8835072, 49.68281270368714
8851456, 49.274299595141706
8867840, 47.773834699588704
8884224, 48.682716487265225
8900608, 46.84902628629834
8916992, 50.93000525464247
8933376, 45.46773209947947
8949760, 49.30688536906029
8966144, 47.09071020718415
8982528, 50.36183649191266
8998912, 50.008680333653814
9015296, 47.17429966315712
9031680, 48.16020359934557
9048064, 50.73250577393692
9064448, 49.971071495334364
9080832, 51.239421808819785
9097216, 41.39802502844141
9113600, 48.01053602001844
9129984, 44.79232612402934
9146368, 43.95354548018975
9162752, 45.78134680646104
9179136, 49.75365287435696
9195520, 46.691608070615864
9211904, 46.75103797825537
9228288, 50.26070702647592
9244672, 47.53655739812316
9261056, 46.99156836011531
9277440, 50.16755069915984
9293824, 50.66479863713799
9310208, 42.14989544252553
9326592, 49.51405932709536
9342976, 46.40166873603179
9359360, 46.7121342566598
9375744, 44.75829573934838
9392128, 49.55831333069857
9408512, 50.0685797911262
9424896, 47.59046200875876
9441280, 49.43402055108319
9457664, 47.6706865770344
9474048, 48.1598447343419
9490432, 48.90296424011139
9506816, 48.948495732691875
9523200, 45.98729110459415
9539584, 48.09875094096655
9555968, 46.37131141574669
9572352, 43.537090217431846
9588736, 46.81428536555596
9605120, 49.748128965427945
9621504, 46.923682416318705
9637888, 49.867274311484195
9654272, 49.938042156989525
9670656, 48.736052959947436
9687040, 50.214682822523166
9703424, 49.43895882627472
9719808, 50.31717008988936
9736192, 48.18704281118536
9752576, 48.64430949560446
9768960, 50.30901883879367
9785344, 50.00602504148286
9801728, 50.73796751582565
9818112, 49.788621365860045
9834496, 50.95044679122664
9850880, 49.40984336723332
9867264, 49.517877297109855
9883648, 50.87015039757232
9900032, 50.492128353635536
9916416, 50.56707607486224
9932800, 49.042799381632555
9949184, 50.199801505310255
9965568, 49.35995696790127
9981952, 49.125786141855215
9998336, 50.39166383166382
10014720, 49.50633985581875
10031104, 49.20783183424122
10047488, 48.3202792322609
10063872, 48.90650539956805
10080256, 49.30000016302496
10096640, 47.862943175838716
10113024, 48.84425547260758
10129408, 49.01874618236879
10145792, 49.78625721954786
10162176, 45.471174693928276
10178560, 49.689674942760924
10194944, 49.0370744872737
10211328, 48.809375024895445
10227712, 49.13339870261372
10244096, 50.19338393855077
10260480, 48.90364885496992
10276864, 47.57601832019604
10293248, 50.47887323943662
10309632, 49.963673136849565
10326016, 50.447150376070454
10342400, 49.63139670416506
10358784, 50.258251212938006
10375168, 49.87837725230278
10391552, 49.41278210902051
10407936, 50.07715624669214
10424320, 49.35778349235477
10440704, 48.80840719548225
10457088, 50.10271521179802
10473472, 49.99490722741972
10489856, 50.0432558617831
10506240, 48.41895154579786
10522624, 50.108846863263636
10539008, 49.59424263624015
10555392, 50.13887522510065
10571776, 50.38956725106557
10588160, 50.109396395240495
10604544, 50.39895063019219
10620928, 50.059362136684996
10637312, 49.35046602509283
10653696, 49.5851824577444
10670080, 49.36994794679005
10686464, 49.97566952455184
10702848, 50.60892234832266
10719232, 50.15606683379621
10735616, 49.523600205023065
10752000, 50.551390884158295
10768384, 49.499266822853066
10784768, 50.02812232142903
10801152, 50.30941544831157
10817536, 49.983686143078934
10833920, 49.36038979940517
10850304, 49.93004671767075
10866688, 50.17967778347871
10883072, 49.89587481871239
10899456, 48.29594633515909
10915840, 50.2380209680999
10932224, 49.860849788069885
10948608, 50.587163960726436
10964992, 48.405597856290434
10981376, 50.247358683665865
10997760, 49.89637587790139
11014144, 50.14766773848236
11030528, 49.779446540426385
11046912, 49.555228030230914
11063296, 50.51092656943564
11079680, 48.3789620152079
11096064, 48.71045919673862
11112448, 46.868388310368246
11128832, 46.83667048069968
11145216, 48.43771723482277
11161600, 48.094149330101665
11177984, 48.59111009197244
11194368, 47.34078621013392
11210752, 48.32978446512897
11227136, 48.54214174959507
11243520, 48.640346086251185
11259904, 49.022711292517016
11276288, 48.87902846959471
11292672, 48.807901637962615
11309056, 47.87641688557175
11325440, 48.392853518493794
11341824, 47.860012986375914
11358208, 47.56224109611412
11374592, 48.56181740848838
11390976, 48.53461043553844
11407360, 47.913299280136634
11423744, 47.52054917747653
11440128, 48.92974020266694
11456512, 48.49209488466394
11472896, 48.85656690398563
11489280, 48.944782969641366
11505664, 47.31594266074618
11522048, 45.44812335473361
11538432, 46.42844510971418
11554816, 47.57006352382246
11571200, 47.75836032876384
11587584, 46.55499174370534
11603968, 47.88021660452448
11620352, 47.21321279837481
11636736, 48.47902714795458
11653120, 47.07736901906326
11669504, 48.62713755460108
11685888, 48.38043132317256
11702272, 47.624660307770576
11718656, 48.82351213384676
11735040, 48.42728941706391
11751424, 48.753711574802985
11767808, 47.939121862193154
11784192, 48.66253306161384
11800576, 48.128783074177925
11816960, 47.66404739396232
11833344, 48.33122241804292
11849728, 48.54685083484064
11866112, 48.112987008379456
11882496, 47.382907455258874
11898880, 48.04393809622108
11915264, 48.42988035056523
11931648, 48.433945557900365
11948032, 48.817291113381
11964416, 48.834351020408164
11980800, 48.66742222059739
11997184, 46.58345297412944
12013568, 47.788448753806954
12029952, 48.21322111591208
12046336, 47.102941945561966
12062720, 48.053667747564
12079104, 47.917098856677875
12095488, 48.21721787512963
12111872, 47.852324711401934
12128256, 48.68747120934307
12144640, 48.71557254779066
12161024, 48.644096000000005
12177408, 48.33705001845773
12193792, 48.4892752332249
12210176, 48.51723956382797
12226560, 47.04972829603106
12242944, 47.69300724328931
12259328, 47.65338618510527
12275712, 46.606487987186334
12292096, 48.315803334361846
12308480, 47.990159047954165
12324864, 48.21167997066194
12341248, 47.36386855360998
12357632, 48.35759388566187
12374016, 48.29572212237061
12390400, 48.22145347572927
12406784, 47.972098598356695
12423168, 48.51518422135559
12439552, 48.317735510105
12455936, 47.915117179817734
12472320, 48.29358743090186
12488704, 48.38726225208157
12505088, 45.43667432979626
12521472, 46.275851691821316
12537856, 45.77351430992894
12554240, 46.534117024093206
12570624, 44.97252565003514
12587008, 45.86624466423738
12603392, 45.87419813255948
12619776, 45.79099569451255
12636160, 46.34897213186223
12652544, 46.00129328277238
12668928, 46.251022078139506
12685312, 45.3133553613574
12701696, 43.384004028464695
12718080, 42.52183370134792
12734464, 46.63521144592244
12750848, 43.03739206409518
12767232, 46.06832931434598
12783616, 46.36844977006284
12800000, 38.50864940367465
12816384, 44.88726135969624
12832768, 44.2391342996768
12849152, 33.92995294006696
12865536, 44.620363438540615
12881920, 42.66040922531047
12898304, 42.66924763705105
12914688, 43.80955648567196
12931072, 41.8545730803679
12947456, 40.534685321503446
12963840, 44.87883041005083
12980224, 43.971480491198356
12996608, 43.792967901966726
13012992, 44.022130206339824
13029376, 43.924525757591084
13045760, 44.513926395320496
13062144, 44.951463632506645
13078528, 43.225453951400354
13094912, 42.61477638307764
13111296, 44.38059574468086
13127680, 44.212447779821495
13144064, 43.22267215606838
13160448, 44.42435289828655
13176832, 42.51733253680598
13193216, 44.72547345480962
13209600, 44.441154899440846
13225984, 44.37983725807419
13242368, 40.786085579144206
13258752, 43.60067009103354
13275136, 42.631472416561536
13291520, 43.78125522028117
13307904, 41.617391187803655
13324288, 42.625542873464724
13340672, 41.81326646890916
13357056, 40.234987626047136
13373440, 42.17325374479108
13389824, 45.0411627721463
13406208, 45.469544424928834
13422592, 44.66398151418452
13438976, 43.41239285671434
13455360, 42.99408091170485
13471744, 44.360976050337946
13488128, 44.95239945247873
13504512, 45.39876767919319
13520896, 44.59976297343465
13537280, 44.98946964618391
13553664, 45.05908719817742
13570048, 45.50526812994561
13586432, 45.185020270421155
13602816, 43.83879869726276
13619200, 43.800029679548174
13635584, 44.53127319602299
13651968, 45.22658589682916
13668352, 45.43766942045147
13684736, 44.69006391415909
13701120, 45.67672948965786
13717504, 45.089826505940366
13733888, 45.370021789001115
13750272, 45.05734410818417
13766656, 43.846184855719244
13783040, 44.10068792138042
13799424, 44.69794450282567
13815808, 45.32515976881561
13832192, 45.519348416289596
13848576, 44.508738292011024
13864960, 45.12949279334953
13881344, 45.580194330327785
13897728, 45.499723355743946
13914112, 45.29560822437139
13930496, 43.30323485983902
13946880, 43.54834479270098
13963264, 44.95302605442681
13979648, 45.322774735135766
13996032, 45.25972077922378
14012416, 44.716222438412395
14028800, 45.25419354838709
14045184, 44.76043159572046
14061568, 45.31464477639151
14077952, 45.197529001303934
14094336, 44.01615020223444
14110720, 43.52362546475855
14127104, 44.46230674984545
14143488, 44.73006878635568
14159872, 44.26525092800669
14176256, 43.55064022217307
14192640, 44.61506957093433
14209024, 44.41311364143782
14225408, 44.9417775266416
14241792, 44.901494876703076
14258176, 43.145107491834146
14274560, 42.358498964373254
14290944, 40.69480532424129
14307328, 39.318592290907496
14323712, 42.883589152744676
14340096, 41.28626487523993
14356480, 42.001878260259
14372864, 40.65394649381262
14389248, 42.40358892400059
14405632, 41.19247139696068
14422016, 40.82827344891235
14438400, 40.37772081099977
14454784, 41.82720231492646
14471168, 42.17546433225871
14487552, 42.53140952279367
14503936, 41.86764466036513
14520320, 42.273396877893134
14536704, 41.876588732816344
14553088, 42.11842461316431
14569472, 41.68745010629684
14585856, 41.1916572844378
14602240, 40.838287012760006
14618624, 41.567084414430425
14635008, 42.00350435604946
14651392, 42.55002516940949
14667776, 41.85312376649625
14684160, 41.82115414191241
14700544, 42.29611652580471
14716928, 42.812881454545455
14733312, 40.849425288418615
14749696, 40.7130010102553
14766080, 40.65379031355137
14782464, 42.00390986103323
14798848, 42.81935720634027
14815232, 42.72340859116853
14831616, 42.38950942989988
14848000, 42.59612193981423
14864384, 41.68396552038411
14880768, 41.06060771897745
14897152, 42.146005831783604
14913536, 40.8434486592777
14929920, 41.05700115453383
14946304, 41.70900565233993
14962688, 42.246754652378634
14979072, 43.01842229208389
14995456, 41.48759467801865
15011840, 42.49804663171365
15028224, 41.92947872587771
15044608, 42.717609228039045
15060992, 42.3433266561237
15077376, 40.76420777142116
15093760, 41.2758131757094
15110144, 41.52246868097116
15126528, 42.33334032987285
15142912, 42.95776254088572
15159296, 40.7059680692141
15175680, 42.08728803609777
15192064, 42.26949191683771
15208448, 41.83253450986163
15224832, 42.44102073291132
15241216, 40.56587902804031
15257600, 40.32401717872481
15273984, 40.99175056034731
15290368, 41.94408869585096
15306752, 42.89526076333896
15323136, 41.367296287964
15339520, 42.2293616119237
15355904, 40.81831359803793
15372288, 42.34061077638148
15388672, 41.46182008579574
15405056, 39.35717947626144
15421440, 40.30651347672203
15437824, 41.61372224406133
15454208, 42.57601928485336
15470592, 42.688957402815284
15486976, 41.30089716095339
15503360, 42.18442571095964
15519744, 41.7454587839731
15536128, 42.18669140691294
15552512, 42.48029947188172
15568896, 41.12485284781845
15585280, 40.79099342670905
15601664, 41.07502588854761
15618048, 42.567259178974275
15634432, 41.88104654184194
15650816, 41.87821166615307
15667200, 41.44761904761905
15683584, 41.708572104813165
15699968, 42.5321240098393
15716352, 41.77566153505371
15732736, 39.67417856832141
15749120, 40.37588847941035
15765504, 41.82138211734372
15781888, 42.13497866137329
15798272, 42.45262946221236
15814656, 41.59166693331382
15831040, 41.98672850365912
15847424, 42.18012376621937
15863808, 42.92833374675837
15880192, 42.07447993736595
15896576, 41.18877938355532
15912960, 40.9614585161119
15929344, 40.56708998302208
15945728, 41.977023597670765
15962112, 42.43440595704484
15978496, 41.32072217215399
15994880, 42.2981786127486
16011264, 41.55921894217081
16027648, 41.955674380029
16044032, 41.77906667390007
16060416, 40.16149872362595
16076800, 40.68144867942433
16093184, 41.44982318412804
16109568, 41.769945402892425
16125952, 41.92263034135356
16142336, 41.74817647560861
16158720, 42.297232269725555
16175104, 42.06028819238136
16191488, 42.99418432516088
16207872, 42.005919439640216
16224256, 40.827156273892946
16240640, 40.70476963069313
16257024, 41.20483430140459
16273408, 41.69030615164032
16289792, 42.41903195356155
16306176, 41.2408612113055
16322560, 42.2120070704367
16338944, 41.954486454424185
16355328, 41.7894040242734
16371712, 41.438629824931446
16388096, 39.96555588206962
16404480, 40.36232516998602
16420864, 40.8493260754827
16437248, 41.60012148054413
16453632, 37.13206354913948
16470016, 41.06454216113474
16486400, 41.896823379923774
16502784, 41.072288721834454
16519168, 35.0002888587396
16535552, 40.89302673723615
16551936, 38.354737897463856
16568320, 38.23151139004596
16584704, 40.89167888178926
16601088, 41.34909089852411
16617472, 41.323443265496266
16633856, 41.8564277374418
16650240, 39.991241283816436
16666624, 41.44565466065869
16683008, 36.96177583047086
16699392, 37.667099139805515
16715776, 38.452865623422795
16732160, 37.89344190641233
16748544, 38.27363802559415
16764928, 37.228508299561426
16781312, 37.83979190192548
16797696, 38.3983848521368
16814080, 38.604247503156934
16830464, 38.60198165137615
16846848, 37.96544655718554
16863232, 38.59230535446853
16879616, 37.27555432086061
16896000, 38.3035099762326
16912384, 38.971625926972266
16928768, 39.04236162361624
16945152, 37.08181735820518
16961536, 37.724443448039956
16977920, 38.446376811594206
16994304, 37.190046183635104
17010688, 38.81946143313556
17027072, 38.82877919386441
17043456, 38.954244900291414
17059840, 38.37409288057177
17076224, 36.28734885250946
17092608, 38.24205563649772
17108992, 38.814964447390714
17125376, 37.92854662329287
17141760, 38.63729391802342
17158144, 37.29625910227149
17174528, 38.47197438446509
17190912, 38.57275368822573
17207296, 37.94332083792723
17223680, 38.75279559005513
17240064, 38.49230402377047
17256448, 38.36329739720589
17272832, 37.368883119692796
17289216, 38.256825800741275
17305600, 38.73954986226167
17321984, 38.684571492378986
17338368, 38.32954128440367
17354752, 37.80374012960845
17371136, 37.55109381755297
17387520, 38.194753809695776
17403904, 38.531917861294076
17420288, 38.59738277734376
17436672, 38.57814184244017
17453056, 38.35765669381048
17469440, 36.879991994652976
17485824, 37.59449565979799
17502208, 38.68460639731727
17518592, 38.72652016018859
17534976, 38.30269986893841
17551360, 36.07000203045018
17567744, 38.66212315544565
17584128, 38.567333986645416
17600512, 38.79114441567029
17616896, 38.93882079902746
17633280, 38.338768178175364
17649664, 38.24273352562681
17666048, 37.09859766589849
